# 3d layout of every node in the WeakC4 graph.
# Format: one line per node: position,x,y,z. The root's position is empty.

,0.0,0.0,0.0
426566454462,128.23740614217817,-5.9448071230180295,201.57097455804907
426566454463,125.40460198551784,-4.471774461286472,209.68397080895969
4265664544635,136.27200763169262,-14.414622554050581,210.38396629429755
42656645446351,121.60294382582893,-4.04514834822691,209.6181847449245
42656645446352,122.89701531439803,-8.338571529422975,212.16969667104132
42656645446353,128.5902767703498,-2.688563390370928,213.45867076956694
42656645446354,130.41072860598342,-9.219092251648632,211.23401050723297
42656645446355,124.82501196697892,-1.684766474229606,214.00088498857266
42656645446356,123.22063252262069,-5.293257105167197,214.78130325886525
42656645446357,124.75383585693494,-0.7557637747302026,209.79385464975562
426566454464,129.56106260641013,-8.130928179345856,209.33702697214463
426566454465,130.2035510657726,-4.7674102598288215,218.7670506693417
4265664544655,130.7420217091989,-4.622585441607749,224.67934893496732
42656645446551,131.2217748380819,-1.7395953128211505,233.2838223521344
42656645446552,132.74458737098718,-8.184578893085689,232.91180488277865
42656645446553,134.348629790341,-4.654313623306487,237.76500284011624
4265664544655346,137.09366681131675,-3.5393370993464104,241.50703786109722
42656645446554,136.6248486920909,-4.567836401832652,229.93099715949597
42656645446555,137.2578615492034,-2.9287718654393915,233.05315212522035
42656645446556,138.37880531918853,-3.1896150449858474,239.32400407946898
426566454465564,124.8428985574107,-10.36484574598519,243.46864364804227
4265664544655641,140.75996953586338,-5.743711616656275,247.14356650128735
42656645446556415,137.45766467491404,-7.97922274212784,255.3411295555831
426566454465564151,143.61450286818015,-9.774588321200309,248.08601804171155
426566454465564152,142.98663991465733,-2.0679926780716147,251.2164671053358
426566454465564153,145.81374205697324,-8.77028465159178,251.9316521414986
426566454465564154,147.09464456220348,-4.044538974432206,252.9492359876851
426566454465564155,140.02814304637772,-9.937807168666263,251.53341377334618
426566454465564156,145.15631847488493,-3.442804577780567,245.95472376794166
4265664544655642,139.5097259419866,-0.4840493274119225,247.64077651807114
42656645446556425,141.3206951723222,5.807386041768125,255.16143410648877
426566454465564252,141.23013944864985,5.674010211836025,255.24391998590863
4265664544655642522,141.56051717892768,-5.159500585693825,247.37054931749296
42656645446556425221,141.37269921436325,7.225457229797886,260.26512664906556
42656645446556425222,146.42061783978122,8.878431725124166,256.46716254424155
42656645446556425223,141.77113087273486,11.411325680609622,253.0562674649305
42656645446556425224,143.73116005232706,9.970155729950326,259.81523986109136
42656645446556425225,140.16447348280118,12.032358671751908,257.2897243857918
42656645446556425226,137.99269751122233,9.142227181562772,257.3179760241284
42656645446556425227,144.19113414858026,12.189062455004676,256.2294710813198
426566454465564253,141.33721014133621,5.140673096892969,254.70109129545966
426566454465564254,146.27831325473235,-2.38249924672288,252.5147521825005
426566454465564255,142.1912824433595,2.8722767188582146,248.3882022803855
426566454465564256,143.84038927436472,-0.7392124578465035,246.5058417817189
4265664544655644,144.39013894497137,-3.1035727540771645,250.6952070516213
4265664544655645,137.2719677065712,-6.210486453019671,259.26486742460486
4265664544655646,142.7969614726375,-1.7356011395813882,246.33401864800484
4265664544655647,138.33734488555513,-2.2641243812211402,251.55564855457547
426566454465564751,138.00744616943035,-3.3635015648244972,253.70135417973756
426566454465564752,137.56128647972287,-1.948173185915971,252.70335626359292
42656645446557,130.90012917049245,-4.612232754546531,224.96934326079648
426566454466,127.99766465133908,-6.005265693399856,201.66595420765324
426566454467,125.52779904257514,-0.9173401152291114,207.89764213668062
42656646,116.70726439895024,-5.439019421092788,151.30285966115915
42656647,112.52280283247158,-9.771867056629176,153.04615360201765
426566476,113.33311978052717,0.4167020642329925,145.2829016289151
4265664761,112.63652066708956,-16.726378522839074,152.23862515211573
4265664762,116.13103842381857,-14.023201609293151,152.99197118708048
4265664763,114.56832833206788,-11.683173592963582,156.70044596430472
4265664764,108.39520813310784,-15.167307202348635,154.21993443826034
4265664765,108.91796672333689,-13.869879740109656,150.60705937743893
4265664766,109.45088827416457,-12.253694302336587,156.80741558721547
4265664767,112.82521914251454,-15.546029978370498,156.51521012703506
426567,108.94650218858632,-7.274319539658628,112.15800816315839
4265676,104.17808950494869,-5.835726160496897,112.38235063307057
42656766,102.01374002610696,-2.584175498176726,115.43597700094483
426567665,102.9967274138308,-10.604106899756548,115.44926742269134
4265676651,95.47528294426426,-5.282374159331475,117.13878929527866
4265676652,99.93765730002976,-0.0332219830363228,121.00746625795352
4265676653,102.05041545563017,-8.688917876671196,116.16947892851664
4265676654,95.28700640846269,-1.9032109493088845,122.19330630538565
4265676655,99.53689580588751,-5.334934060589924,122.1691392695163
4265676656,96.8150516281236,-0.5486341602133221,115.81463152472215
4265676657,102.16528749756776,0.1797625155995834,117.56360721626353
4266,80.29970874837218,22.178395717789563,57.33915189199529
4267,95.8344380641254,35.96222843952924,68.04342210170701
42675,111.7448711112047,51.452686115231145,75.10483975584376
426753,127.40377485278866,66.95826458267108,82.30339801833702
43,47.124864407958434,21.106103934967678,26.022541543029874
436,91.0859649275151,20.07224123966125,19.599453749143514
4361,97.64467751206823,11.81965547113168,30.56827799145809
43617,100.78944468434004,7.378047752646562,39.86463043956392
436175,104.33574376358793,3.2610688036560407,49.00059037480957
4361756,105.61323444239345,-1.4334609049927263,54.42053988802131
43617561,105.64396517348895,-1.804336665352882,54.474492264291705
43617563,108.798647658157,-6.96975469300902,58.74276166634951
436175635,117.4169160391138,-0.725063254281354,71.9027376106815
4361756351,109.84546609022163,-9.769117955463233,58.34044348989376
4361756353,115.30604950393368,-5.209341500604577,56.604461343878526
4361756354,111.84259507356958,-5.723233756475805,55.885510154992694
4361756355,114.39710509441592,-9.693364805768429,57.1728555799407
4361756356,119.57748451489773,-5.66530329361686,61.75707347603175
43617564,105.90031592978781,1.4766675491677406,60.79305705953815
436175646,102.79090503553667,3.5303977571370613,57.66710912155927
4361756466,99.52161288340284,8.261454864677905,59.89400074567646
43617565,105.5369437052851,-1.6998970062673193,54.471983959045964
43617566,112.43496694882522,0.5063798035735855,60.41438917070234
436175665,115.54200459561405,-13.141459394382483,64.58632657600555
4361756651,115.2166080787109,3.592765913186219,63.73094731295568
4361756654,120.13721792447667,3.471024778053035,65.86270595264418
43617566545,121.37424821717481,-12.339546593894664,66.992841998628
436175665451,124.56611881726562,5.932875316007542,70.62414242058568
436175665453,130.32721895937536,1.368770946543045,69.82349490406943
436175665455,127.32534637183896,4.326411896896296,67.01947189818411
436175665456,122.85563089494185,6.524024647312372,67.34374028274473
436175665457,124.00918355860603,4.441596628075245,64.64806255898246
4361756655,117.44426836806583,0.4804449623093518,59.65292500788442
4361756656,118.81191720713923,1.9572295693373072,62.93928403615797
43617567,107.80080124936006,0.10853726313993949,61.78944001677581
436175675,116.45635081318784,-15.34088024364077,63.45128039965988
